#This is the fibers geometry file for AESOP
#This file was first written at: Tue Apr  5 16:30:01 CEST 2016
#Original filename: /home/tdwelly/4most/OpSim/inputs_to_system_model/AESOP/info_2016-04-05/aesop-cfg.json
#This file contains one entry per Fiber/Positioner, and gives the coordinates and details of each fiber
#Other info:
#Pitch is 9.542mm between fibres
#Fibe size is 0.085, so 1.43 asec
#Plate scale is 0.0594 mm/asec
#FoV is 535mm = 2.502 degrees diameter
#Rad curve 4,653 mm
#Patrol requirement is 11.5mm, but in practice they expect 12.3mm +/- 0.5 (so 11.8-12.8mm)
#Description of columns:
#Index  Name        Format    Description
#-----  ----------- --------- --------------------------------------------------------------------------------
#1      id          integer   Fiber identification number
#2      x0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#3      y0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#4      res         integer   code giving the resolution code of the fiber (1=low res, 2=high res)
#5      sector      integer   ID of the sky fiber allocation sector that this fiber lies within
#6      EdgeFlag    integer   Flag set if the fiber is at edge of field (0=middle;1=border;2=edge;3=corner)
#7      Spectro     string    HR, LR-A, LR-B
#8      Slitlet     integer   Slitlet within spectrograph
#9      Slitpos     integer   Slitpos within slitlet
#-----  ----------- --------- --------------------------------------------------------------------------------
id            x0_mm     y0_mm       res      sector  EdgeFlag  Spectro  Slitlet  Slitpos
2271         187.3057   112.1043    1       -1       -1    LR-B        24        2
2272         187.2957   121.6430    2       -1       -1      HR        24        2
2273         187.2850   131.1811    1       -1       -1    LR-A        24        2
2274         187.2734   140.7186    1       -1       -1    LR-B        24        1
2275         187.2611   150.2556    2       -1       -1      HR        24        1
2276         187.2479   159.7919    1       -1       -1    LR-A        24        1
2277         195.5651  -159.7919    1       -1       -1    LR-B        23       12
2278         195.5789  -150.2556    2       -1       -1      HR        23       11
2279         195.5918  -140.7186    1       -1       -1    LR-A        23       11
2280         195.6038  -131.1811    1       -1       -1    LR-B        23       11
2281         195.6150  -121.6430    2       -1       -1      HR        23       10
2282         195.6254  -112.1043    1       -1       -1    LR-A        23       10
2283         195.6349  -102.5652    1       -1       -1    LR-B        23       10
2284         195.6436   -93.0256    2       -1       -1      HR        23        9
2285         195.6515   -83.4856    1       -1       -1    LR-A        23        9
2286         195.6584   -73.9453    1       -1       -1    LR-B        23        9
2287         195.6646   -64.4047    2       -1       -1      HR        23        8
2288         195.6699   -54.8637    1       -1       -1    LR-A        23        8
2289         195.6743   -45.3225    1       -1       -1    LR-B        23        8
2290         195.6779   -35.7812    2       -1       -1      HR        23        7
2291         195.6807   -26.2397    1       -1       -1    LR-A        23        7
2292         195.6826   -16.6980    1       -1       -1    LR-B        23        7
2293         195.6836    -7.1563    2       -1       -1      HR        23        6
2294         195.6838     2.3854    1       -1       -1    LR-A        23        6
2295         195.6832    11.9272    1       -1       -1    LR-B        23        6
2296         195.6817    21.4688    2       -1       -1      HR        23        5
2297         195.6794    31.0104    1       -1       -1    LR-A        23        5
2298         195.6762    40.5519    1       -1       -1    LR-B        23        5
2299         195.6722    50.0932    2       -1       -1      HR        23        4
2300         195.6673    59.6342    1       -1       -1    LR-A        23        4
2301         195.6616    69.1750    1       -1       -1    LR-B        23        4
2302         195.6550    78.7155    2       -1       -1      HR        23        3
2303         195.6476    88.2557    1       -1       -1    LR-A        23        3
2304         195.6394    97.7955    1       -1       -1    LR-B        23        3
2305         195.6303   107.3348    2       -1       -1      HR        23        2
2306         195.6203   116.8737    1       -1       -1    LR-A        23        2
2307         195.6095   126.4121    1       -1       -1    LR-B        23        2
2308         195.5979   135.9499    2       -1       -1      HR        23        1
2309         195.5854   145.4872    1       -1       -1    LR-A        23        1
2310         195.5721   155.0238    1       -1       -1    LR-B        23        1
2311         203.8889  -155.0238    1       -1       -1    LR-A        26       11
2312         203.9028  -145.4872    1       -1       -1    LR-B        26       11
2313         203.9158  -135.9499    2       -1       -1      HR        26       11
2314         203.9280  -126.4121    1       -1       -1    LR-A        26       10
2315         203.9392  -116.8737    1       -1       -1    LR-B        26       10
2316         203.9496  -107.3348    2       -1       -1      HR        26       10
2317         203.9591   -97.7955    1       -1       -1    LR-A        26        9
2318         203.9677   -88.2557    1       -1       -1    LR-B        26        9
2319         203.9754   -78.7155    2       -1       -1      HR        26        9
2320         203.9823   -69.1750    1       -1       -1    LR-A        26        8
2321         203.9882   -59.6342    1       -1       -1    LR-B        26        8
2322         203.9933   -50.0932    2       -1       -1      HR        26        8
2323         203.9975   -40.5519    1       -1       -1    LR-A        26        7
2324         204.0008   -31.0104    1       -1       -1    LR-B        26        7
2325         204.0032   -21.4688    2       -1       -1      HR        26        7
2326         204.0048   -11.9272    1       -1       -1    LR-A        26        6
2327         204.0054    -2.3854    1       -1       -1    LR-B        26        6
2328         204.0052     7.1563    2       -1       -1      HR        26        6
2329         204.0041    16.6980    1       -1       -1    LR-A        26        5
2330         204.0021    26.2397    1       -1       -1    LR-B        26        5
2331         203.9993    35.7812    2       -1       -1      HR        26        5
2332         203.9955    45.3225    1       -1       -1    LR-A        26        4
2333         203.9909    54.8637    1       -1       -1    LR-B        26        4
2334         203.9854    64.4047    2       -1       -1      HR        26        4
2335         203.9790    73.9453    1       -1       -1    LR-A        26        3
2336         203.9717    83.4856    1       -1       -1    LR-B        26        3
2337         203.9635    93.0256    2       -1       -1      HR        26        3
2338         203.9545   102.5652    1       -1       -1    LR-A        26        2
2339         203.9445   112.1043    1       -1       -1    LR-B        26        2
2340         203.9337   121.6430    2       -1       -1      HR        26        2
2341         203.9220   131.1811    1       -1       -1    LR-A        26        1
2342         203.9094   140.7186    1       -1       -1    LR-B        26        1
2343         203.8960   150.2556    2       -1       -1      HR        26        1
2344         212.2124  -150.2556    2       -1       -1      HR        25       11
2345         212.2264  -140.7186    1       -1       -1    LR-A        25       11
2346         212.2395  -131.1811    1       -1       -1    LR-B        25       10
2347         212.2517  -121.6430    2       -1       -1      HR        25       10
2348         212.2630  -112.1043    1       -1       -1    LR-A        25       10
2349         212.2733  -102.5652    1       -1       -1    LR-B        25        9
2350         212.2827   -93.0256    2       -1       -1      HR        25        9
2351         212.2912   -83.4856    1       -1       -1    LR-A        25        9
2352         212.2988   -73.9453    1       -1       -1    LR-B        25        8
2353         212.3054   -64.4047    2       -1       -1      HR        25        8
2354         212.3112   -54.8637    1       -1       -1    LR-A        25        8
2355         212.3160   -45.3225    1       -1       -1    LR-B        25        7
2356         212.3199   -35.7812    2       -1       -1      HR        25        7
2357         212.3229   -26.2397    1       -1       -1    LR-A        25        7
2358         212.3250   -16.6980    1       -1       -1    LR-B        25        6
2359         212.3261    -7.1563    2       -1       -1      HR        25        6
2360         212.3263     2.3854    1       -1       -1    LR-A        25        6
2361         212.3257    11.9272    1       -1       -1    LR-B        25        5
2362         212.3240    21.4688    2       -1       -1      HR        25        5
2363         212.3215    31.0104    1       -1       -1    LR-A        25        5
2364         212.3181    40.5519    1       -1       -1    LR-B        25        4
2365         212.3137    50.0932    2       -1       -1      HR        25        4
2366         212.3084    59.6342    1       -1       -1    LR-A        25        4
2367         212.3022    69.1750    1       -1       -1    LR-B        25        3
